0.000000	2.000000	
0.016565	1.989178	
0.035257	1.976712	
0.056061	1.962607	
0.078960	1.946867	
0.103931	1.929499	
0.130943	1.910512	
0.159961	1.889916	
0.190946	1.867723	
0.223850	1.843946	
0.258623	1.818600	
0.295207	1.791703	
0.333541	1.763271	
0.373558	1.733325	
0.415187	1.701887	
0.458352	1.668979	
0.502972	1.634625	
0.548962	1.598852	
0.596234	1.561686	
0.644696	1.523157	
0.694250	1.483294	
0.744797	1.442128	
0.796234	1.399693	
0.848457	1.356022	
0.901355	1.311150	
0.954820	1.265114	
1.008737	1.217952	
1.062992	1.169701	
1.117469	1.120403	
1.172050	1.070096	
1.226616	1.018824	
1.281048	0.966629	
1.335227	0.913554	
1.389032	0.859644	
1.442344	0.804944	
1.495042	0.749500	
1.547009	0.693358	
1.598126	0.636566	
1.648277	0.579172	
1.697347	0.521224	
1.745223	0.462770	
1.791793	0.403860	
1.836951	0.344545	
1.880588	0.284872	
1.922603	0.224894	
1.962896	0.164660	
2.001369	0.104221	
2.037930	0.043627	
2.072490	-0.017070	
2.104964	-0.077820	
2.135271	-0.138573	
2.163334	-0.199277	
2.189083	-0.259883	
2.212451	-0.320341	
2.233376	-0.380600	
2.251800	-0.440611	
2.267674	-0.500326	
2.280951	-0.559695	
2.291590	-0.618670	
2.299557	-0.677205	
2.304824	-0.735251	
2.307366	-0.792763	
2.307166	-0.849695	
2.304213	-0.906002	
2.298502	-0.961640	
2.290033	-1.016566	
2.278812	-1.070738	
2.264852	-1.124114	
2.248171	-1.176654	
2.228793	-1.228319	
2.206748	-1.279070	
2.182073	-1.328869	
2.154807	-1.377682	
2.124999	-1.425473	
2.092701	-1.472209	
2.057970	-1.517856	
2.020871	-1.562384	
1.981470	-1.605763	
1.939842	-1.647964	
1.896063	-1.688961	
1.850217	-1.728727	
1.802391	-1.767238	
1.752674	-1.804471	
1.701163	-1.840405	
1.647955	-1.875020	
1.593153	-1.908297	
1.536863	-1.940219	
1.479193	-1.970771	
1.420254	-1.999938	
1.360160	-2.027709	
1.299027	-2.054072	
1.236973	-2.079018	
1.174118	-2.102539	
1.110582	-2.124630	
1.046489	-2.145285	
0.981960	-2.164501	
0.917120	-2.182277	
0.852092	-2.198612	
0.787001	-2.213509	
0.721969	-2.226970	
0.657121	-2.239000	
0.592577	-2.249606	
0.528458	-2.258793	
0.464885	-2.266573	
0.401974	-2.272955	
0.339841	-2.277951	
0.278600	-2.281575	
0.218362	-2.283841	
0.159233	-2.284766	
0.101320	-2.284367	
0.044724	-2.282663	
-0.010457	-2.279674	
-0.064129	-2.275421	
-0.116201	-2.269928	
-0.166587	-2.263217	
-0.215206	-2.255315	
-0.261980	-2.246246	
-0.306837	-2.236038	
-0.349709	-2.224720	
-0.390533	-2.212321	
-0.429253	-2.198870	
-0.465817	-2.184399	
-0.500177	-2.168941	
-0.532294	-2.152527	
-0.562131	-2.135191	
-0.589659	-2.116969	
-0.614854	-2.097894	
-0.637699	-2.078003	
-0.658180	-2.057332	
-0.676292	-2.035917	
-0.692034	-2.013798	
-0.705412	-1.991010	
-0.716436	-1.967593	
-0.725124	-1.943585	
-0.731499	-1.919025	
-0.735588	-1.893952	
-0.737426	-1.868406	
-0.737053	-1.842427	
-0.734513	-1.816053	
-0.729856	-1.789325	
-0.723138	-1.762282	
-0.714419	-1.734965	
-0.703763	-1.707412	
-0.691242	-1.679663	
-0.676928	-1.651757	
-0.660902	-1.623734	
-0.643244	-1.595632	
-0.624042	-1.567489	
-0.603385	-1.539343	
-0.581368	-1.511232	
-0.558087	-1.483193	
-0.533642	-1.455262	
-0.508135	-1.427475	
-0.481671	-1.399867	
-0.454357	-1.372474	
-0.426301	-1.345328	
-0.397615	-1.318462	
-0.368410	-1.291911	
-0.338798	-1.265703	
-0.308894	-1.239872	
-0.278812	-1.214445	
-0.248666	-1.189452	
-0.218570	-1.164920	
-0.188637	-1.140877	
-0.158982	-1.117348	
-0.129717	-1.094358	
-0.100951	-1.071930	
-0.072796	-1.050087	
-0.045358	-1.028850	
-0.018744	-1.008238	
0.006944	-0.988272	
0.031605	-0.968969	
0.055141	-0.950344	
0.077456	-0.932414	
0.098460	-0.915192	
0.118064	-0.898691	
0.136185	-0.882922	
0.152741	-0.867894	
0.167658	-0.853618	
0.180864	-0.840099	
0.192291	-0.827345	
0.201877	-0.815359	
0.209565	-0.804145	
0.215302	-0.793706	
0.219042	-0.784041	
0.220742	-0.775150	
0.220366	-0.767031	
0.217883	-0.759680	
0.213267	-0.753094	
0.206500	-0.747265	
0.197566	-0.742188	
0.186458	-0.737852	
0.173173	-0.734249	
0.157714	-0.731368	
0.140092	-0.729196	
0.120320	-0.727719	
0.098419	-0.726924	
0.074416	-0.726793	
0.048342	-0.727311	
0.020236	-0.728460	
