0.000000	433.877401	
1.000000	2292.042666	
2.000000	6115.609266	
3.000000	6985.695090	
4.000000	8181.738770	
5.000000	7530.428904	
6.000000	8210.485457	
7.000000	7303.535855	
8.000000	7831.886857	
9.000000	6867.146258	
10.000000	7294.311618	
11.000000	6347.254345	
12.000000	6682.495862	
13.000000	5778.243071	
14.000000	5959.241241	
15.000000	5198.877345	
16.000000	4811.730424	
17.000000	4622.767933	
18.000000	3782.842401	
19.000000	4037.790486	
20.000000	3186.112969	
21.000000	3426.981910	
22.000000	2454.461346	
23.000000	2809.932829	
24.000000	1816.031389	
25.000000	2192.765594	
26.000000	1239.656581	
27.000000	1571.785692	
28.000000	687.809132	
29.000000	953.037106	
30.000000	264.727447	
31.000000	383.668796	
32.000000	67.215407	
33.000000	120.543312	
34.000000	47.173532	
35.000000	52.153618	
36.000000	36.080834	
37.000000	32.311513	
38.000000	27.680504	
39.000000	25.458149	
40.000000	23.816883	
41.000000	22.893266	
42.000000	22.263524	
43.000000	21.856441	
44.000000	21.483430	
45.000000	21.158487	
46.000000	20.897344	
47.000000	20.687719	
48.000000	20.477384	
49.000000	20.231605	
50.000000	19.969946	
51.000000	19.739607	
52.000000	19.497253	
53.000000	19.227678	
54.000000	18.912566	
55.000000	18.592974	
56.000000	18.365044	
57.000000	18.146504	
58.000000	17.996004	
59.000000	17.866945	
60.000000	17.764716	
61.000000	17.663588	
62.000000	17.470334	
63.000000	17.280891	
64.000000	17.060515	
65.000000	16.853797	
66.000000	16.656517	
67.000000	16.438643	
68.000000	16.251487	
69.000000	16.124104	
70.000000	16.009883	
71.000000	15.908996	
72.000000	15.777701	
73.000000	15.635675	
74.000000	15.484947	
75.000000	15.285276	
76.000000	15.055085	
77.000000	14.828290	
78.000000	14.645169	
79.000000	14.516558	
80.000000	14.383123	
81.000000	14.242111	
82.000000	14.120901	
83.000000	13.987589	
84.000000	13.839250	
85.000000	13.692608	
86.000000	13.529248	
87.000000	13.313060	
88.000000	13.115835	
89.000000	12.981274	
90.000000	12.901593	
91.000000	12.839364	
92.000000	12.741245	
93.000000	12.611702	
94.000000	12.494197	
95.000000	12.366103	
96.000000	12.216314	
97.000000	12.061442	
98.000000	11.908864	
99.000000	11.774707	
100.000000	11.693110	
101.000000	11.646219	
102.000000	11.579013	
103.000000	11.488466	
104.000000	11.431534	
105.000000	11.342972	
106.000000	11.234602	
107.000000	11.081452	
108.000000	10.934050	
109.000000	10.799876	
110.000000	10.700554	
111.000000	10.619271	
112.000000	10.548393	
113.000000	10.497529	
114.000000	10.458124	
115.000000	10.378316	
116.000000	10.266636	
117.000000	10.127365	
118.000000	9.987253	
119.000000	9.826091	
120.000000	9.671184	
121.000000	9.532999	
122.000000	9.430743	
123.000000	9.359337	
124.000000	9.296880	
125.000000	9.226436	
126.000000	9.141086	
127.000000	9.051220	
128.000000	8.962901	
129.000000	8.855952	
130.000000	8.728060	
131.000000	8.608871	
132.000000	8.526369	
133.000000	8.431057	
134.000000	8.336639	
135.000000	8.243942	
136.000000	8.186708	
137.000000	8.122986	
138.000000	8.058036	
139.000000	7.988109	
140.000000	7.890521	
141.000000	7.806402	
142.000000	7.727630	
143.000000	7.648855	
144.000000	7.552085	
145.000000	7.481222	
146.000000	7.438055	
147.000000	7.399335	
148.000000	7.365195	
149.000000	7.315216	
150.000000	7.253947	
151.000000	7.189912	
152.000000	7.132961	
153.000000	7.067393	
154.000000	6.986607	
155.000000	6.913196	
156.000000	6.854901	
157.000000	6.805169	
158.000000	6.762103	
159.000000	6.714997	
160.000000	6.663218	
161.000000	6.607850	
162.000000	6.578405	
163.000000	6.534438	
164.000000	6.478114	
165.000000	6.418731	
166.000000	6.355003	
167.000000	6.293216	
168.000000	6.227642	
169.000000	6.160093	
170.000000	6.078814	
171.000000	6.009899	
172.000000	5.955284	
173.000000	5.897994	
174.000000	5.831861	
175.000000	5.769794	
176.000000	5.697177	
177.000000	5.633182	
178.000000	5.573338	
179.000000	5.509259	
180.000000	5.438965	
181.000000	5.377905	
182.000000	5.330530	
183.000000	5.285627	
184.000000	5.248496	
185.000000	5.211044	
186.000000	5.167634	
187.000000	5.125525	
188.000000	5.088429	
189.000000	5.045469	
190.000000	4.984678	
191.000000	4.917483	
192.000000	4.853857	
193.000000	4.788863	
194.000000	4.727755	
195.000000	4.670793	
196.000000	4.614272	
197.000000	4.561131	
198.000000	4.508906	
199.000000	4.455160	
200.000000	4.398606	
