0.000000	433.877401	
1.000000	106.759734	
2.000000	296.486415	
3.000000	139.403805	
4.000000	218.910618	
5.000000	140.641889	
6.000000	170.880792	
7.000000	129.577007	
8.000000	138.242067	
9.000000	114.651061	
10.000000	114.238517	
11.000000	99.450940	
12.000000	95.550225	
13.000000	85.444988	
14.000000	80.874687	
15.000000	74.297887	
16.000000	71.302223	
17.000000	68.661927	
18.000000	69.570956	
19.000000	73.086961	
20.000000	81.668702	
21.000000	96.254716	
22.000000	120.185898	
23.000000	156.418351	
24.000000	211.142662	
25.000000	285.723988	
26.000000	382.250141	
27.000000	511.426920	
28.000000	694.147633	
29.000000	915.495732	
30.000000	1185.936489	
31.000000	1561.459039	
32.000000	1973.316417	
33.000000	2333.719682	
34.000000	2548.591540	
35.000000	2759.876516	
36.000000	2850.407016	
37.000000	2822.511516	
38.000000	2849.977422	
39.000000	2945.475105	
40.000000	2883.314120	
41.000000	2861.774857	
42.000000	2782.623255	
43.000000	2826.099409	
44.000000	2832.875590	
45.000000	2725.672182	
46.000000	2659.870446	
47.000000	2610.948932	
48.000000	2616.302376	
49.000000	2546.778074	
50.000000	2443.218002	
51.000000	2378.822344	
52.000000	2398.713890	
53.000000	2341.049280	
54.000000	2262.805814	
55.000000	2130.687639	
56.000000	2097.881696	
57.000000	2079.131576	
58.000000	2012.981082	
59.000000	1906.539466	
60.000000	1786.832163	
61.000000	1728.833474	
62.000000	1726.320098	
63.000000	1646.273714	
64.000000	1555.453928	
65.000000	1413.593367	
66.000000	1353.517943	
67.000000	1340.508451	
68.000000	1290.132929	
69.000000	1204.486029	
70.000000	1064.400610	
71.000000	1003.974772	
72.000000	928.160330	
73.000000	943.218035	
74.000000	854.393966	
75.000000	760.038340	
76.000000	650.526506	
77.000000	555.118567	
78.000000	515.170006	
79.000000	517.068748	
80.000000	440.264979	
81.000000	359.208957	
82.000000	258.080539	
83.000000	181.941427	
84.000000	120.475908	
85.000000	88.147186	
86.000000	79.626475	
87.000000	75.236043	
88.000000	67.484969	
89.000000	51.700027	
90.000000	39.423441	
91.000000	26.731046	
92.000000	18.588303	
93.000000	11.970786	
94.000000	8.967885	
95.000000	7.218904	
96.000000	6.939558	
97.000000	6.682677	
98.000000	6.200794	
99.000000	5.367118	
100.000000	4.846199	
101.000000	4.108408	
102.000000	3.830684	
103.000000	3.368694	
104.000000	3.236540	
105.000000	3.020825	
106.000000	2.867675	
107.000000	2.784041	
108.000000	2.618972	
109.000000	2.539539	
110.000000	2.396896	
111.000000	2.288101	
112.000000	2.166193	
113.000000	2.065857	
114.000000	1.970059	
115.000000	1.886555	
116.000000	1.807666	
117.000000	1.735050	
118.000000	1.666610	
119.000000	1.596945	
120.000000	1.529177	
121.000000	1.461365	
122.000000	1.391817	
123.000000	1.324378	
124.000000	1.262919	
125.000000	1.206395	
126.000000	1.155082	
127.000000	1.107134	
128.000000	1.060260	
129.000000	1.015441	
130.000000	0.970514	
131.000000	0.924297	
132.000000	0.878550	
133.000000	0.832930	
134.000000	0.790650	
135.000000	0.751555	
136.000000	0.715465	
137.000000	0.682591	
138.000000	0.653671	
139.000000	0.629307	
140.000000	0.606922	
141.000000	0.583556	
142.000000	0.560908	
143.000000	0.538319	
144.000000	0.515052	
145.000000	0.492155	
146.000000	0.469957	
147.000000	0.448207	
148.000000	0.427935	
149.000000	0.409539	
150.000000	0.391510	
151.000000	0.374344	
152.000000	0.358261	
153.000000	0.342841	
154.000000	0.329135	
155.000000	0.316416	
156.000000	0.304365	
157.000000	0.292251	
158.000000	0.279703	
159.000000	0.266890	
160.000000	0.254155	
161.000000	0.241861	
162.000000	0.229832	
163.000000	0.218402	
164.000000	0.208492	
165.000000	0.200151	
166.000000	0.192224	
167.000000	0.184562	
168.000000	0.177036	
169.000000	0.169602	
170.000000	0.162243	
171.000000	0.154860	
172.000000	0.147823	
173.000000	0.141421	
174.000000	0.134881	
175.000000	0.128806	
176.000000	0.123443	
177.000000	0.118303	
178.000000	0.113331	
179.000000	0.108813	
180.000000	0.104743	
181.000000	0.100882	
182.000000	0.097000	
183.000000	0.093284	
184.000000	0.089798	
185.000000	0.086260	
186.000000	0.082661	
187.000000	0.078888	
188.000000	0.075065	
189.000000	0.071389	
190.000000	0.067921	
191.000000	0.064925	
192.000000	0.062276	
193.000000	0.059757	
194.000000	0.057582	
195.000000	0.055595	
196.000000	0.053646	
197.000000	0.051611	
198.000000	0.049580	
199.000000	0.047576	
200.000000	0.045558	
